district_id,age,gender,account_id,s_household,s_insurance,s_leasing,s_loan,s_statements,c_interest,c_pension,FREQUENCY,CASH_REC,CASH_SPENT,credit,spent,saving
73,79,F,234,171328,0,0.0,0.0,876.0,4457.5,377650,320,500.0,198116.0,382607.5,370320.0,12287.5
10,43,M,235,6589,0,0.0,0.0,846.8,5041.7,0,368,1000.0,68376.8,6041.7,75812.6,-69770.90000000001
72,63,M,236,2394,0,0.0,0.0,0.0,0.0,0,26,39700.0,26700.0,39700.0,29094.0,10606.0
50,37,M,237,10221,97,0.0,7891.5,759.2,3197.7,0,314,900.0,54419.2,4097.7,73387.9,-69290.2
6,55,M,238,3086,0,0.0,0.0,861.4,4281.6,0,315,500.0,68451.4,4781.6,72398.79999999999,-67617.19999999998
54,59,M,239,68425,9728,0.0,6190.0,1920.0,15050.8,0,569,2515506.0,2028449.0,2530556.8,2114712.0,415844.7999999998
72,58,M,240,153936,0,0.0,0.0,219.0,2963.8,0,104,497484.0,328879.0,500447.8,483034.0,17413.79999999999
15,59,F,241,30263,14030,0.0,6190.0,321.2,2974.2,0,190,40000.0,49691.2,42974.2,100495.4,-57521.2
69,74,M,242,24426,0,0.0,0.0,335.8,4157.3,0,178,713643.0,568815.8,717800.3,593577.6000000001,124222.69999999995
58,49,M,243,171787,0,0.0,0.0,1650.0,11560.0,0,363,2458722.0,2286443.0,2470282.0,2459880.0,10402.0
12,78,M,244,153579,15312,0.0,0.0,949.0,11162.0,0,547,82600.0,137539.0,93762.0,307379.0,-213617.0
65,43,M,245,6589,0,0.0,0.0,817.6,8748.2,0,326,1608677.0,1572755.7,1617425.2,1580162.3,37262.89999999991
65,93,F,246,13790,0,0.0,0.0,102.2,532.1,53832,46,700.0,24062.2,55064.1,37954.4,17109.699999999997
1,60,F,248,0,0,0.0,0.0,584.0,6885.7,0,208,700.0,1189858.0,7585.7,1190442.0,-1182856.3
28,75,M,249,121347,0,0.0,0.0,292.0,3675.8,0,155,485710.0,312072.0,489385.8,433711.0,55674.79999999999
56,46,M,250,45990,0,0.0,0.0,204.4,3111.1,0,99,146429.0,54904.4,149540.1,101098.8,48441.3
74,71,M,251,89679,1011,0.0,2380.0,408.8,5483.1,0,186,358055.0,239368.8,363538.1,332847.6,30690.5
19,83,F,252,37550,0,0.0,3940.0,277.4,3183.6,139152,109,1000.0,57527.4,143335.6,99294.8,44040.8
46,79,M,253,2788,0,0.0,0.0,467.2,9365.9,0,177,904618.0,784668.8,913983.9,787924.0,126059.90000000002
68,41,F,255,111783,0,0.0,0.0,306.6,6771.5,0,154,900.0,882111.6,7671.5,994201.2,-986529.7
37,48,F,256,6268,0,0.0,1029.0,554.8,8276.3,0,206,892220.0,860054.8,900496.3,867906.6000000001,32589.699999999953
11,67,M,257,360543,0,0.0,7360.0,365.0,7600.7,0,167,811986.0,456593.0,819586.7,824861.0,-5274.300000000047
64,87,F,258,52318,0,0.0,0.0,189.8,1801.1,111186,80,900.0,36919.8,113887.1,89427.6,24459.5
2,93,M,259,17226,0,0.0,0.0,832.2,5172.7,404426,378,600.0,211322.2,410198.7,229380.40000000002,180818.3
24,75,F,260,181767,0,0.0,0.0,481.8,5809.1,0,215,418246.5,204841.8,424055.6,387090.6,36965.0
54,50,M,261,48273,0,0.0,7024.0,321.2,1976.4,0,144,11500.0,39431.2,13476.4,95049.4,-81573.0
75,62,M,262,2273,0,0.0,0.0,0.0,0.0,0,21,40900.0,18300.0,40900.0,20573.0,20327.0
64,60,F,263,141335,0,0.0,0.0,690.0,5539.0,0,161,855383.0,668680.0,860922.0,810705.0,50217.0
15,74,F,264,99210,0,0.0,0.0,438.0,4550.5,0,189,261321.0,131258.0,265871.5,230906.0,34965.5
19,88,F,265,74768,0,0.0,0.0,365.0,2053.1,184050,149,600.0,93445.0,186703.1,168578.0,18125.100000000006
47,74,F,266,0,0,0.0,0.0,744.6,16321.2,0,325,2000.0,2973070.6,18321.2,2973815.2,-2955494.0
38,84,M,267,135412,0,1709.0,0.0,569.4,3112.0,213268,211,500.0,76979.4,216880.0,214669.8,2210.2000000000116
3,57,M,268,79011,0,0.0,0.0,350.4,4400.8,0,169,896750.0,788380.4,901150.8,867741.8,33409.0
3,57,M,269,14595,0,0.0,0.0,335.8,3166.0,0,177,49400.0,50705.8,52566.0,65636.6,-13070.600000000006
27,50,F,270,229673,0,0.0,7024.0,613.2,12433.0,0,258,1215611.0,892613.2,1228044.0,1129923.4,98120.6000000001
1,99,F,271,41343,0,0.0,4682.0,350.4,4963.4,200274,142,400.0,109810.4,205637.4,156185.8,49451.600000000006
11,53,M,272,159385,0,0.0,0.0,306.6,2877.5,0,133,566571.0,376206.6,569448.5,535898.2,33550.30000000005
65,73,F,273,369926,111996,0.0,0.0,6000.0,8429.5,0,488,96200.0,508096.0,104629.5,996018.0,-891388.5
1,75,M,274,586643,0,0.0,0.0,861.4,10189.4,0,372,1424761.0,808941.4,1434950.4,1396445.8,38504.59999999986
29,39,M,275,3115,0,0.0,0.0,452.6,2460.0,0,208,800.0,37142.6,3260.0,40710.2,-37450.2
38,46,M,276,41696,0,0.0,4470.5,116.8,3020.3,0,65,700.0,283509.8,3720.3,329793.1,-326072.8
32,48,M,277,6268,0,0.0,1029.0,5100.0,12099.2,0,299,1656379.0,1561281.0,1668478.2,1573678.0,94800.19999999995
73,50,F,278,94405,0,0.0,7024.0,408.8,8619.9,0,183,747667.0,554008.8,756286.9,655846.6000000001,100440.29999999993
39,53,F,279,2851,0,0.0,0.0,919.8,5381.6,0,391,400.0,51239.8,5781.6,55010.600000000006,-49229.00000000001
8,66,F,280,223378,0,4471.3,0.0,963.6,9593.4,0,481,969711.0,380603.6,979304.4,609416.5,369887.9
1,51,M,281,124790,0,0.0,2057.0,306.6,4824.2,0,145,351857.0,170506.6,356681.2,297660.2,59021.0
69,40,M,282,105467,0,0.0,4301.0,204.4,3431.8,0,113,434081.0,267924.4,437512.8,377896.80000000005,59615.99999999994
44,98,M,283,77972,0,0.0,0.0,394.2,2672.2,154848,148,800.0,54594.2,158320.2,132960.4,25359.800000000017
54,54,F,284,69828,0,0.0,0.0,175.2,2502.0,0,91,24800.0,288281.2,27302.0,358284.4,-330982.4
17,64,M,285,0,0,0.0,0.0,569.4,12062.2,0,203,951256.0,862169.4,963318.2,862738.8,100579.3999999999
71,58,M,286,285592,0,0.0,0.0,408.8,4685.6,0,174,843995.0,505088.8,848680.6,791089.6,57591.0
39,90,F,287,47550,4372,0.0,2736.0,832.2,4368.2,282844,357,600.0,136512.2,287812.2,192002.40000000002,95809.79999999999
25,92,F,288,133537,0,0.0,0.0,584.0,3971.9,239175,253,900.0,76604.0,244046.9,210725.0,33321.899999999994
1,44,M,289,306829,0,0.0,0.0,759.2,9607.8,0,381,1084376.0,606159.2,1093983.8,913747.3999999999,180236.40000000014
56,77,M,290,148568,0,1709.0,123696.0,803.0,12330.1,0,491,2092453.0,1611962.0,2104783.1,1886738.0,218045.1000000001
7,52,M,291,1552,0,0.0,3723.0,233.6,4073.3,0,169,1338947.0,1040672.6,1343020.3,1046181.2,296839.1000000001
49,95,F,292,33762,0,0.0,0.0,248.2,1282.8,103312,93,400.0,50918.2,104994.8,84928.4,20066.40000000001
1,38,F,293,33077,22084,0.0,2537.8,219.0,2768.5,0,139,250640.0,178839.0,253408.5,236756.8,16651.70000000001
7,58,F,294,110998,8170,0.0,0.0,262.8,5104.6,0,176,400250.0,210762.8,405354.6,330193.6,75161.0
66,47,M,295,62876,141,0.0,183.0,116.8,1884.9,0,64,304178.0,219856.8,306062.9,283173.6,22889.300000000047
49,74,M,296,79380,0,0.0,0.0,423.4,2154.0,0,165,15800.0,59503.4,17954.0,139306.8,-121352.79999999999
74,40,F,297,33,0,0.0,4301.0,365.0,3046.2,0,166,216646.0,158215.0,219692.2,162914.0,56778.20000000001
35,67,F,298,6393,0,0.0,7360.0,116.8,1536.4,0,52,183799.5,154936.8,185335.9,168806.59999999998,16529.300000000017
54,75,F,299,3369,0,0.0,0.0,934.4,18501.0,0,368,2719126.0,2653257.4,2737627.0,2657560.8,80066.20000000019
1,87,M,300,100936,0,0.0,0.0,890.6,9460.3,454872,369,400.0,260640.6,464732.3,362467.2,102265.09999999998
60,54,F,301,70530,0,0.0,0.0,496.4,2461.8,0,174,300.0,26446.4,2761.8,97472.79999999999,-94710.99999999999
7,87,F,302,90608,0,0.0,0.0,394.2,2745.2,206016,166,1100.0,101334.2,209861.2,192336.4,17524.800000000017
71,61,F,303,97388,0,0.0,21924.0,350.4,5348.7,0,176,504360.0,344350.4,509708.7,464012.80000000005,45695.899999999965
4,75,M,304,247608,0,0.0,0.0,233.6,3009.0,0,112,700.0,499175.6,3709.0,747017.2,-743308.2
34,85,M,305,68797,0,1792.0,0.0,306.6,1428.3,115180,112,200.0,35556.6,116808.3,106452.20000000001,10356.099999999991
16,81,M,306,228499,229,0.0,62.0,905.2,5560.3,0,345,439378.0,185465.2,444938.3,415160.4,29777.899999999965
26,50,M,307,269,0,0.0,7024.0,175.2,3962.9,0,75,409180.0,338575.2,413142.9,346043.4,67099.5
61,48,F,308,6268,0,0.0,1029.0,0.0,281.1,0,42,67900.0,27600.0,68181.1,34897.0,33284.100000000006
14,44,F,309,2344,0,0.0,1901.0,219.0,2292.9,0,108,426020.0,402199.0,428312.9,406663.0,21649.900000000023
50,39,M,311,60439,43875,0.0,0.0,175.2,3147.7,0,141,307152.0,112375.2,310299.7,216864.4,93435.30000000002
41,44,M,312,252392,0,0.0,0.0,452.6,4907.9,0,197,483270.0,177852.6,488177.9,430697.2,57480.70000000001
73,40,F,313,33,0,0.0,4301.0,365.0,1975.4,0,142,700.0,20835.0,2675.4,25534.0,-22858.6
15,78,F,314,433460,0,0.0,55700.0,3000.0,4735.3,0,223,8300.0,909638.0,13035.3,1401798.0,-1388762.7
45,69,M,315,0,0,0.0,0.0,0.0,0.0,0,11,26200.0,11200.0,26200.0,11200.0,15000.0
62,37,M,316,2317,97,0.0,7891.5,248.2,2824.2,0,111,150190.0,132348.2,153014.2,142901.90000000002,10112.299999999988
76,90,M,317,202194,4372,0.0,2736.0,949.0,7224.2,414540,361,800.0,184449.0,422564.2,394700.0,27864.20000000001
36,67,F,318,140719,0,0.0,7360.0,671.6,6407.1,0,290,351684.0,187171.6,358091.1,335922.2,22168.899999999965
47,43,F,319,44641,14976,0.0,110691.0,1080.0,9030.2,0,376,1713632.0,1401114.0,1722662.2,1572502.0,150160.19999999995
47,40,F,320,33,0,0.0,4301.0,292.0,2822.6,0,141,167901.0,126492.0,170723.6,131118.0,39605.600000000006
47,84,F,321,117508,0,1709.0,0.0,817.6,5946.5,314943,310,1100.0,198967.6,321989.5,319002.2,2987.2999999999884
74,67,F,322,432143,0,0.0,7360.0,949.0,9799.6,0,399,1272196.0,820909.0,1281995.6,1261361.0,20634.600000000093
52,93,F,323,54450,0,0.0,0.0,248.2,1603.2,150392,104,200.0,77988.2,152195.2,132686.4,19508.800000000017
1,97,M,324,44276,3,0.0,10999.0,335.8,2329.8,147812,154,500.0,62875.8,150641.8,118489.6,32152.199999999983
75,87,M,325,63043,0,0.0,0.0,321.2,1720.6,157923,126,300.0,77151.2,159943.6,140515.4,19428.20000000001
61,92,F,326,24453,0,0.0,0.0,175.2,1061.7,91392,85,1000.0,30305.2,93453.7,54933.4,38520.299999999996
45,65,M,327,205562,3401,0.0,3315.0,905.2,13210.2,0,464,1163584.0,667605.2,1176794.2,880788.3999999999,296005.80000000005
1,84,M,328,26609,0,1709.0,0.0,146.0,926.7,104595,79,600.0,66286.0,106121.7,94750.0,11371.699999999997
3,74,M,329,17424,0,0.0,0.0,306.6,5049.6,0,158,680597.0,521766.6,685646.6,539497.2,146149.40000000002
42,44,F,330,2344,0,0.0,41448.0,292.0,3996.9,0,130,616210.0,552032.0,620206.9,596116.0,24090.900000000023
65,83,F,331,122162,0,0.0,3940.0,496.4,3388.5,260598,201,1100.0,129656.4,265086.5,256254.8,8831.700000000012
36,40,M,332,71583,0,0.0,4301.0,438.0,4603.3,0,199,40200.0,77858.0,44803.3,154180.0,-109376.7
73,42,F,333,36919,7140,0.0,239.0,277.4,1436.6,0,142,700.0,13897.4,2136.6,58472.8,-56336.200000000004
35,39,F,334,150303,0,0.0,0.0,905.2,17014.4,0,458,1353556.0,1054165.2,1370570.4,1205373.4,165197.0
74,92,M,335,83607,0,0.0,0.0,438.0,3131.4,200025,178,1000.0,91508.0,204156.4,175553.0,28603.399999999994
62,55,M,336,141364,0,0.0,0.0,481.8,5038.7,0,217,767943.0,578681.8,772981.7,720527.6000000001,52454.09999999986
17,76,F,337,5208,0,0.0,0.0,511.0,5809.5,0,188,1090575.0,1039064.0,1096384.5,1044783.0,51601.5
49,45,F,338,72064,0,0.0,0.0,467.2,2536.7,0,176,18100.0,56027.2,20636.7,128558.4,-107921.7
46,70,F,339,98151,0,0.0,93614.4,690.0,8385.2,0,216,4000.0,1147291.0,12385.2,1339746.4,-1327361.2
1,85,F,340,56100,0,1792.0,0.0,832.2,6936.4,357988,393,1000.0,222902.2,365924.4,281626.4,84298.0
28,51,M,341,2074,0,0.0,2057.0,292.0,2133.2,0,106,422160.0,409992.0,424293.2,414415.0,9878.200000000012
64,47,F,342,6940,141,0.0,183.0,306.6,1672.0,0,115,1000.0,22386.6,2672.0,29957.199999999997,-27285.199999999997
18,39,M,343,130870,0,0.0,0.0,744.6,4438.1,0,316,41400.0,110074.6,45838.1,241689.2,-195851.1
54,52,M,344,270683,0,0.0,84507.0,817.6,9687.0,0,399,939342.0,541517.6,949029.0,897525.2,51503.80000000005
69,71,M,345,494832,1011,0.0,2380.0,817.6,11110.1,0,361,1118856.0,553217.6,1129966.1,1052258.2,77707.90000000014
37,60,M,346,527625,0,0.0,0.0,963.6,13166.0,0,419,1543495.0,977283.6,1556661.0,1505872.2,50788.80000000005
1,70,M,347,4150,0,0.0,171626.4,803.0,10466.5,0,379,1990266.0,1773345.8,2000732.5,1949925.2,50807.30000000005
25,69,M,348,0,0,0.0,0.0,467.2,6589.3,0,177,741783.0,671967.2,748372.3,672434.3999999999,75937.90000000014
72,80,M,349,67492,0,0.0,14272.0,204.4,1429.8,0,107,177709.0,82944.4,179138.8,164912.8,14226.0
47,98,F,350,81929,0,0.0,0.0,306.6,1969.9,164034,120,500.0,64736.6,166503.9,146972.2,19531.699999999983
50,36,F,351,4069,0,0.0,0.0,292.0,2529.0,0,136,177218.0,150092.0,179747.0,154453.0,25294.0
39,97,M,352,99044,3,0.0,10999.0,715.4,4477.0,234954,273,200.0,122025.4,239631.0,232786.8,6844.200000000012
24,90,F,353,99506,4372,0.0,2736.0,511.0,6708.0,267040,219,1000.0,76081.0,274748.0,183206.0,91542.0
59,65,F,354,277404,3401,0.0,3315.0,832.2,10348.4,0,364,800455.0,451432.2,810803.4,736384.4,74419.0
62,62,M,355,157645,0,0.0,0.0,900.0,4819.2,0,232,104300.0,293791.0,109119.2,452336.0,-343216.8
70,74,F,356,121452,0,0.0,0.0,408.8,7675.5,0,178,666476.0,460808.8,674151.5,582669.6,91481.90000000002
20,50,M,357,52121,0,0.0,7024.0,408.8,2392.9,0,181,1000.0,23148.8,3392.9,82702.6,-79309.70000000001
2,62,M,358,32597,1539,0.0,0.0,817.6,4619.6,0,463,18500.0,75357.6,23119.6,110311.20000000001,-87191.6
11,97,F,359,157372,3,0.0,10999.0,627.8,3200.2,255168,208,400.0,78327.8,258768.2,247329.59999999998,11438.600000000035
32,79,M,360,2788,0,0.0,0.0,379.6,6766.3,0,140,824036.0,766959.6,830802.3,770127.2,60675.10000000009
51,49,F,361,131208,0,0.0,0.0,949.0,14246.7,0,468,1798688.0,1464949.0,1812934.7,1597106.0,215828.69999999995
15,47,F,362,391004,4493,0.0,183.0,934.4,9602.4,0,530,816950.0,357874.4,826552.4,754488.8,72063.59999999998
1,58,M,363,0,0,0.0,0.0,686.2,15183.2,0,336,2369845.0,2274031.2,2385028.2,2274717.4000000004,110310.79999999981
1,46,F,364,39978,0,0.0,0.0,262.8,1744.8,0,93,1100.0,12622.8,2844.8,52863.600000000006,-50018.8
74,57,F,365,649675,275,0.0,0.0,803.0,6064.9,0,466,22700.0,407926.0,28764.9,1058679.0,-1029914.1
1,70,F,366,57874,18392,0.0,0.0,306.6,4662.3,0,210,619407.5,400586.6,624069.8,477159.19999999995,146910.6000000001
23,71,M,367,103112,1011,0.0,2380.0,219.0,3966.3,0,99,308496.0,154579.0,312462.3,261301.0,51161.29999999999
77,47,F,368,274181,16550,0.0,183.0,890.6,6117.6,0,533,617001.0,250090.6,623118.6,541895.2,81223.40000000002
25,64,M,370,0,0,0.0,0.0,773.8,4421.8,0,365,700.0,54863.8,5121.8,55637.600000000006,-50515.8
12,38,M,371,6901,228,0.0,2537.8,350.4,4577.7,0,131,174062.0,109500.4,178639.7,119517.59999999999,59122.10000000002
55,64,F,372,272475,0,0.0,0.0,511.0,5917.4,0,254,981126.0,596411.0,987043.4,869397.0,117646.40000000002
67,48,M,373,174020,0,0.0,1029.0,365.0,4348.1,0,163,375467.5,152025.0,379815.6,327439.0,52376.59999999998
38,68,F,374,1705,137,0.0,1247.0,963.6,13027.6,0,371,24400.0,1765911.6,37427.6,1769964.2000000002,-1732536.6
68,97,M,375,100860,3,0.0,10999.0,379.6,2466.7,177816,147,1100.0,63569.6,181382.7,175811.2,5571.5
25,77,M,376,290977,0,1709.0,0.0,598.6,8393.2,0,265,1226550.0,875318.6,1234943.2,1168603.2,66340.0
70,67,M,377,6393,0,0.0,7360.0,671.6,10583.9,0,332,2206676.0,2095930.6,2217259.9,2110355.2,106904.69999999972
68,56,M,378,247116,56,0.0,57603.0,408.8,7988.1,0,344,1974944.0,1614008.8,1982932.1,1919192.6,63739.5
32,50,F,379,42416,4779,0.0,7024.0,379.6,1865.6,0,248,20000.0,56439.6,21865.6,111038.2,-89172.6
68,47,F,381,6940,141,0.0,183.0,890.6,8615.0,0,330,604149.0,563610.6,612764.0,571765.2,40998.80000000005
14,47,M,382,6940,141,0.0,183.0,335.8,2282.7,0,158,700.0,18125.8,2982.7,25725.6,-22742.899999999998
38,73,M,383,6061,0,0.0,0.0,204.4,950.0,0,75,600.0,13214.4,1550.0,19479.8,-17929.8
24,58,F,384,0,0,0.0,0.0,330.0,4353.0,0,88,845235.0,775922.0,849588.0,776252.0,73336.0
5,65,M,385,141086,11145,0.0,3315.0,934.4,6339.7,0,472,1000.0,67324.4,7339.7,223804.8,-216465.09999999998
1,70,F,386,60682,0,0.0,0.0,175.2,4405.2,0,87,333406.0,195115.2,337811.2,255972.40000000002,81838.79999999999
72,58,M,387,0,0,0.0,0.0,102.2,1914.6,0,56,361265.0,314324.2,363179.6,314426.4,48753.19999999995
59,47,F,388,280948,141,0.0,183.0,598.6,7586.6,0,263,609354.0,242998.6,616940.6,524869.2,92071.40000000002
30,63,F,389,54550,0,0.0,0.0,861.4,5589.5,0,408,479266.5,218101.4,484856.0,273512.8,211343.2
44,40,M,390,164274,0,0.0,4301.0,467.2,9320.7,0,273,2307708.0,2040566.2,2317028.7,2209608.4,107420.30000000028
36,36,M,391,4069,0,0.0,0.0,846.8,7714.3,0,379,407005.0,396046.8,414719.3,400962.6,13756.700000000012
1,78,F,392,42807,0,0.0,0.0,350.4,5175.5,0,192,467879.0,228230.4,473054.5,271387.8,201666.7
46,68,M,393,14389,137,0.0,1247.0,613.2,8893.3,0,295,1264166.0,947713.2,1273059.3,964099.3999999999,308959.90000000014
1,70,F,395,255765,0,0.0,0.0,934.4,11715.5,0,445,1655050.0,1129514.4,1666765.5,1386213.7999999998,280551.7000000002
21,39,M,396,344040,20020,0.0,0.0,934.4,13880.7,0,596,1747200.0,1324694.4,1761080.7,1689688.7999999998,71391.90000000014
11,70,M,397,4150,0,0.0,0.0,832.2,15521.7,0,324,20500.0,2016643.2,36021.7,2021625.4,-1985603.7
69,90,M,398,19794,4372,0.0,2736.0,131.4,774.0,67746,58,300.0,37641.4,68820.0,64674.8,4145.199999999997
1,73,M,399,132250,0,0.0,0.0,306.6,4667.5,0,157,899178.0,730238.6,903845.5,862795.2,41050.30000000005
28,58,F,400,423828,0,0.0,0.0,876.0,10983.1,0,359,989184.0,524576.0,1000167.1,949280.0,50887.09999999998
32,39,M,401,244315,0,0.0,0.0,963.6,8873.2,0,441,995109.0,606503.6,1003982.2,851782.2,152200.0
68,73,M,402,28974,0,0.0,0.0,146.0,2151.0,0,89,333916.0,256446.0,336067.0,285566.0,50501.0
1,95,F,403,144060,0,0.0,0.0,876.0,11911.5,361595,314,600.0,103996.0,374106.5,248932.0,125174.5
41,77,M,404,60957,0,1709.0,0.0,569.4,11073.4,0,312,23100.0,1297641.4,34173.4,1360876.7999999998,-1326703.4
55,67,M,405,150873,57264,0.0,7360.0,248.2,3173.5,0,154,793577.0,547729.1,796750.5,763474.3,33276.19999999995
63,51,M,406,2074,0,0.0,2057.0,335.8,1741.5,0,154,700.0,24425.8,2441.5,28892.6,-26451.1
72,82,M,407,70343,0,0.0,0.0,390.0,2869.6,0,111,394158.0,279168.0,397027.6,349901.0,47126.59999999998
41,75,F,408,305889,0,0.0,0.0,876.0,12272.8,0,389,966132.0,520836.0,978404.8,827601.0,150803.80000000005
1,37,M,409,179377,97,0.0,7891.5,365.0,4131.8,0,164,350185.0,136065.0,354316.8,323795.5,30521.29999999999
49,80,F,410,82577,0,0.0,0.0,306.6,1844.1,149188,115,200.0,53056.6,151232.1,135940.2,15291.899999999994
70,66,F,411,560934,0,4471.3,0.0,963.6,14432.8,0,416,1441469.0,765963.6,1455901.8,1332332.5,123569.30000000005
74,64,M,412,270537,0,0.0,0.0,452.6,8271.1,0,215,1139720.0,813877.6,1147991.1,1084867.2,63123.90000000014
18,82,F,413,52675,0,0.0,0.0,350.4,1887.6,146189,138,200.0,78100.4,148276.6,131125.8,17150.800000000017
1,46,M,414,236100,0,0.0,0.0,438.0,4817.8,0,193,691684.0,394938.0,696501.8,631476.0,65025.80000000005
62,80,M,415,579092,0,0.0,0.0,949.0,8085.9,0,391,1024060.0,417429.0,1032145.9,997470.0,34675.90000000002
6,98,M,416,25886,0,0.0,0.0,335.8,1882.3,144340,162,500.0,74695.8,146722.3,100917.6,45804.69999999998
73,58,M,417,0,0,0.0,0.0,467.2,7369.5,0,186,1234139.0,1222064.2,1241508.5,1222531.4,18977.100000000093
36,38,M,418,342277,228,0.0,2537.8,511.0,7068.3,0,227,912233.0,525251.0,919301.3,870804.8,48496.5
13,40,M,419,33,0,0.0,4301.0,832.2,6380.2,0,308,360400.0,340232.2,366780.2,345398.4,21381.79999999999
75,71,M,420,252688,1011,0.0,2380.0,511.0,7426.2,0,224,530603.0,207611.0,538029.2,464201.0,73828.19999999995
75,63,M,421,52533,0,0.0,0.0,116.8,1021.1,0,56,125178.0,55316.8,126199.1,107966.6,18232.5
53,46,M,422,0,0,0.0,0.0,1410.0,8172.3,0,245,400.0,1327893.0,8572.3,1329303.0,-1320730.7
73,37,M,423,128547,97,0.0,7891.5,934.4,4935.6,0,333,500.0,58684.4,5435.6,196154.3,-190718.69999999998
12,41,M,424,82638,0,0.0,0.0,248.2,3744.9,0,119,565174.0,403388.2,568918.9,486274.4,82644.5
9,58,M,425,152960,4096,0.0,0.0,934.4,8184.9,0,528,526575.0,293294.4,534759.9,451284.80000000005,83475.09999999998
60,52,F,426,420392,0,0.0,217984.2,846.8,7358.8,0,444,1560877.0,853726.3,1568235.8,1492949.3,75286.5
8,43,F,427,406723,0,0.0,0.0,700.8,11272.9,0,313,1337062.0,837720.8,1348334.9,1245144.6,103190.29999999981
1,85,M,428,262986,0,1792.0,0.0,949.0,9725.2,462980,353,200.0,157949.0,472905.2,423676.0,49229.20000000001
63,52,M,429,185570,0,0.0,3723.0,511.0,7626.7,0,234,801473.0,557711.0,809099.7,747515.0,61584.69999999995
54,38,F,430,6901,228,0.0,2537.8,0.0,3737.4,0,75,76000.0,15300.0,79737.4,24966.8,54770.59999999999
18,37,M,431,138439,97,0.0,7891.5,306.6,4304.1,0,158,524654.5,335446.6,528958.6,482180.69999999995,46777.90000000002
46,70,F,432,4150,0,0.0,0.0,890.6,6500.9,0,315,521651.0,501990.6,528151.9,507031.19999999995,21120.70000000007
69,42,M,433,4239,1592,0.0,239.0,584.0,8420.5,0,209,348045.0,338984.0,356465.5,345638.0,10827.5
1,61,F,434,109967,0,0.0,0.0,277.4,1825.3,0,133,289128.0,121077.4,290953.3,231321.8,59631.5
38,95,M,435,210474,0,0.0,0.0,963.6,6723.7,357769,339,400.0,127283.6,364892.7,338721.2,26171.5
30,54,F,436,119520,7325,0.0,0.0,350.4,2294.9,0,191,258194.0,119050.4,260488.9,246245.8,14243.100000000006
43,53,M,437,130987,0,0.0,0.0,817.6,19065.3,0,424,1576958.0,1210397.6,1596023.3,1342202.2000000002,253821.09999999986
37,40,M,438,33,0,0.0,4301.0,0.0,2275.6,0,30,119747.0,102500.0,122022.6,106834.0,15188.600000000006
69,39,M,439,3115,0,0.0,0.0,408.8,3893.4,0,154,214531.0,189658.8,218424.4,193182.59999999998,25241.800000000017
29,60,F,440,110675,0,0.0,15804.0,277.4,3396.9,0,147,435438.0,252377.4,438834.9,379133.8,59701.100000000035
27,41,M,441,167255,0,0.0,0.0,1650.0,17451.4,0,447,59100.0,2629656.0,76551.4,2798561.0,-2722009.6
54,76,F,442,44450,0,0.0,52185.0,102.2,2039.3,0,80,427443.0,269202.8,429482.3,365940.0,63542.29999999999
74,60,M,443,0,0,0.0,0.0,963.6,6174.1,0,455,500.0,67053.6,6674.1,68017.20000000001,-61343.10000000001
26,80,M,444,122915,0,0.0,0.0,394.2,4601.6,0,165,271540.0,108694.2,276141.6,232003.4,44138.19999999998
47,78,M,445,252917,0,0.0,0.0,1800.0,9251.0,0,408,12000.0,632735.0,21251.0,887452.0,-866201.0
1,82,M,446,430342,0,0.0,0.0,890.6,12226.7,0,394,1728540.0,1193830.6,1740766.7,1625063.2000000002,115703.49999999977
5,69,F,447,127742,0,0.0,0.0,335.8,6495.8,0,144,630315.0,425755.8,636810.8,553833.6,82977.20000000007
19,96,M,449,8124,46,4422.1,2784.0,642.4,3359.4,218344,276,900.0,120002.4,222603.4,136020.9,86582.5
59,96,F,450,65816,46,4422.1,2784.0,379.6,1516.9,136183,140,1100.0,57779.6,138799.9,131227.30000000002,7572.599999999977
11,59,F,451,695,0,0.0,6190.0,0.0,5783.0,0,102,64700.0,53700.0,70483.0,60585.0,9898.0
63,69,M,452,156798,0,0.0,0.0,452.6,8320.3,0,251,1289546.0,1053221.6,1297866.3,1210472.2000000002,87394.09999999986
75,44,F,453,114536,0,0.0,0.0,219.0,4384.7,0,110,534436.0,340019.0,538820.7,454774.0,84046.69999999995
7,64,M,454,221793,0,0.0,0.0,554.8,5027.9,0,254,467757.0,219314.8,472784.9,441662.6,31122.300000000047
54,68,M,455,326926,137,0.0,1247.0,569.4,5010.7,0,235,619336.0,268429.4,624346.7,597308.8,27037.899999999907
49,80,M,456,2252,0,0.0,0.0,963.6,18561.8,0,387,700.0,3557770.6,19261.8,3560986.2,-3541724.4000000004
7,56,M,458,372348,0,0.0,0.0,540.2,7506.6,0,239,771866.0,352140.2,779372.6,725028.4,54344.19999999995
47,41,F,459,0,0,0.0,0.0,0.0,0.0,0,49,45800.0,37700.0,45800.0,37700.0,8100.0
1,83,F,460,187018,0,0.0,3940.0,744.6,5012.7,331632,258,1100.0,109554.6,337744.7,301257.2,36487.5
30,92,F,461,100980,0,0.0,0.0,949.0,11021.7,447160,394,600.0,283539.0,458781.7,385468.0,73313.70000000001
29,71,M,462,467168,1011,0.0,2380.0,817.6,11945.3,0,356,1389937.5,890717.6,1401882.8,1362094.2,39788.60000000009
